Eritrea	Eritrea	noun			naenda Eritrea	go to Eritrea
etu	ours	pronoun			Mimi na Kofi, kitu hiki ni chetu	I and Kofi, this thing is ours
etu	ours	pronoun			Mimi na Kofi, hiki kitu ni chetu	I and Kofi, this thing is ours
etu	our	possessive			nyumba yetu	our house
eupe	white	adjective			nyumba nyeupe	white house
fagia	sweep	verb				she sweeps the floor
faida	profit	noun			unda faida	make profit
faili	file	noun			faili ya kompyuta	computer file
falsafa	philosophy	noun			nasomea taaluma ya falsafa	I am learning philosophy
familia	family	noun			familia mpya	new family
fanana	resemble	verb		to look like	wewe  unafanana na nduguzo	you resemble your sibling
fanana	congenial	adjective			pahali panapofanana	a congenial place
fanya	do	verb		to make	yeye anafanya kitu	she is doing something
fanya juhudi	strive	verb		to make an effort	yeye hufanya juhudi	she strives
fanya kazi	work	verb			kufanya kazi kwa bidii	to work hard
fanya makazi	settle	verb			fanya makazi hapo	settle there
fanyika	happen	verb			acha ifanyike	let it happen
faraja	comfort	noun			nipe faraja	give me comfort
faraja	consolation	noun			upendo na faraja	love and consolation
farasi	horse	noun			farasi mweupe	white horse
Februari	February	noun				February has 28 or 29 days
fedha	silver	science			fedha (Ag) ina protoni 47	silver (Ag) has 47 protons
fedha	silver	noun			fedha na dhahabu	silver and gold
fedha	silver	science			fedha (Ag) ina protoni arobanne na saba	silver (Ag) has 47 protons
fedheha	disgrace	noun			aibu na fedheha	shame and disgrace
fedhehesha	disgrace	verb			unajifedhehesha mwenyewe	you are disgracing yourself
fidia	ransom	noun			lipa fidia	pay a ransom
fidia	compensation	noun			umepokea fidia yako?	have you received your compensation?
figili	celery	noun			kula figili	eat the celery
figo	kidney	noun			paka huwa na figo	a cat has a kidney
fika	arrive	verb				when you arrive, call me
fikiri	figure	verb			unafikiri ni ngumu?	you figure it is hard?
filamu	film	noun			wahusika katika filamu	cast of a film
filimbi	whistle	noun			cheza filimbi	play the whistle
filimbi	flute	noun			kucheza filimbi	play the flute
fimbo	staff	noun			fimbo ya mbao	wooden staff
finya	squeeze	verb			finya chungwa	squeeze the orange
fisi	hyena	noun			fisi wawili	two hyenas
fitina	discord	noun			uongo na fitina	lies and discord
fizikia	physics	noun		the study of the laws of the universe	tunasoma fizikia	we are learning physics
florini	fluorine	science			florini (F) ana proton 9	fluorine (F) has 9 protons
foka	belch	verb				belch smoke
fuata	follow	verb			fuata mimi	follow me
fuawe	anvil	noun			nyundo na fuawe	hammer and anvil
fuga	rear	verb			fuga wanyama	rear animals
fukuza	chase	verb			hakuna anayemfukuza	no one is chasing him
fulana	t-shirt	noun			fulana nyeupe	white t-shirt
fumbo	puzzle	noun			mafumbo na vitendawilli	puzzles and riddles
fundo	knot	noun			kufunga fundo	tie the knot
funga	fast	verb			funga na usali	fast and pray
funga	close	verb			kufunga mlango	to close the door
funga	tie	verb			kifunge	tie it
funga	shut down	verb			duka hufungwa jioni	the shop shuts down in the evening
fungua	open	verb			ninafungua mlango	I open the door
fungulia	switch on	verb			fungulia redio	switch on the radio
funguo	key	noun				door and key
funika	cover	verb			funika na nguo; vaa nguo	cover it up
funua	reveal	verb			funua ukweli	reveal the truth
funza	teach	verb			kufunza hisabati	to teach mathematics
funza	maggot	noun			funza wengi	many maggots
funza	train	verb			atanifunza	he will train me
fupi	short	adjective			mtu mfupi	short man
furaha	happy	adjective			siku ya leo ni ya furaha	today is a happy day
furaha	happiness	noun				happiness has arrived
furahi	rejoice	verb			furahi, nasema, furahi	rejoice, I say, rejoice
furika	overflow	verb			ziwa limefurika	the lake has overflowed
futa	fire	verb			mfute; mwachishe kazi	fire him; sack him
futa	cancel	verb			futa mkutano	cancel the meeting
