umupfumukazi	witch	noun			ni umupfumukazi	she is a witch
umupira	ball	noun			kina umupira	play ball
umupira wa amaguru	soccer	noun			irushanwa rya umupira wa amaguru	football competition
umurambo	corpse	noun			umurambo urimo kubora	the corpse is rotting
umuremyi	creator	noun			umuremyi imana	creator god
umurima	farm	noun			umurima wa kakawo	cocoa farm
umurima	yard	noun			umurima munini	big yard
umurimo	work	noun			ndashaka umurimo nakora	I want work I would do
umuriro	fever	noun			afite umuriro	she has a fever
umuriro	fire	noun			cana umuriro	light the fire
umuriro	charge	science			amashanyarazi agira umuriro wa kuramo n'umuriro wa teranya	electricity has positive charge and negative charge
umurizo	tail	noun			injangwe igira umurizo	a cat has a tail
umurobyi	fisherman	noun			ni umurobyi	he is a fisherman
umurongo	line	noun			umupira warenze umurongo	the ball has crossed the line
umurwanyi	warrior	noun			umurwanyi wo muri antikite	warrior of antiquity
umurwayi	patient	noun			abarwayi baryama hano	the patients sleep here
umuryango	family	noun			umuryango mushya	new family
umusanzu	fees	noun			umusanzu wa ishuri	school fees
umusaseridoti	priest	noun			umusaseridoti agira inama	a priest has advice
umusaza	old man	noun			ni umusaza	he is an old man
umusego	pillow	noun			umusego na uburiri	pillow and bed
umusenyi	sand	noun			ku nkombe ya umusenyi	beach sand
umuserebanya	lizard	noun			umuserebanya urya ibyatsi	a lizard eats grass
umuseso	sunrise	noun			kuva mu museso kugera mu kabwibwi	from sunrise to sunset
umuseso	daybreak	noun			umuseso n'izuba rirenze	daybreak and nightfall
umushahara	compensation	noun			wabonye umushahara wawe?	have you received your compensation?
umushefuteni	chief	noun			ni umushefuteni	she is a chief
umushinga	project	noun			imishinga icumi	ten projects
umushoferi	driver	noun			shoferi yafashe feri	the driver has braked
umushyitsi	guest	noun			ndi umushyitsi	I am a guest
umusingi	foundation	noun			umusingi wa inzu	foundation of the house
umusirikare	soldier	noun			abasirikare bari mu karasisi	the soldiers are marching
umusozi	hill	noun			impinga ya umusozi	hill top
umusozi	mountain	noun			impinga y'umusozi	mountain peak
umusumari	nail	noun			urubaho n'umusumari	plank and nail
umusuzi	fart	noun			umusuzi we uranuka nabi	her fart smells badly
umutaka	umbrella	noun			icara munsi ya umutaka	sit under the umbrella
umuti	medicine	noun			umuti urura	bitter medicine
umuti w'amenyo	toothpaste	noun			uburoso bw'amenyo na umuti w'amenyo	toothbrush and toothpaste
umutima	heart	noun			umutima mwiza	good heart
umutima mubi	wickedness	noun			ubugugu bwawe na umutima mubi wawe	your stinginess and your wickedness
umutima w'imfizi	pawpaw	noun			umutima w'imfizi na umuneke	pawpaw and banana
umutingito	earthquake	noun			ni umutingito	it is an earthquake
umutoza	coach	noun			umutoza w'ikipe y'umupira w'amaguru	a football team coach
umutuku	red	adjective			iminwa y'umutuku	red lips
umutuzo	comfort	noun			mpa umutuzo	give me comfort
umutwe	heading	noun			imitwe ya igitabo	book headings
umutwe	title	noun			"Mighty One" ni umutwe	"Mighty One" is a title
umutwe	head	noun			umutwe wawe munini	your big head
umutwe	headache	noun			umuti wa umutwe	headache medicine
umuvandimwe	sibling	noun			umwana wa mama ni umuvandimwe wanjye	my mother's child is my sibling
umuvugizi	spokesperson	noun			umuvugizi wa shefuteni	the chieftain's spokesperson
umuyaga	wind	noun			umuyaga urahuha	the wind is blowing
umuyaya	maid	noun			ni umuyaya	she is a maid
umuyisilamu	muslim	noun			umukirisitu na umuyisilamu	a Christian and a Muslim
umuyobozi	leader	noun		someone who shows the way	uyu ni we muyobozi wacu	this is our leader
umuziki	music	noun			gushyiraho umuziki	play music
umuzimu	spirit	noun			afite umuzimu ikomeye	he has a strong spirit
umuzimu	ghost	noun			ndabona umuzimu	I see a ghost
umwaka	year	noun			umwaka mushya waje	a new year has come
umwambaro	attire	noun			umwambaro wawe ni mwiza	your attire is beautiful
umwami	king	noun			ni umwami	he is a king
umwamikazi	queen	noun			ni umwamikazi	she is a queen
umwana	child	noun			umwana wa mama ni umuvandimwe wanjye	my mother's child is my sibling
umwana	baby	noun			mfite umwana	I have a baby
umwana	baby	noun			mfite umwana	I have a baby
umwanda	rubbish	noun			jugunya umwanda	throw away the rubbish
umwanditsi	writer	noun			ndi umwanditsi	I am a writer
umwanya	duration	noun			umwanya w'amasaha mirongo ine	forty-hour duration
umwanzi	enemy	noun			abanzi bazaruha	enemies will tire
umwembe	mango	noun			umwembe wahiye	the mango has ripened
umwenda	fabric	noun			ngurira umwenda	buy fabric for me
umwenda	debt	noun			afite imyenda myinshi	he has many debts
umwenda	cloth	noun			kwambara umwenda	wear cloth
umwenegihugu	citizen	noun		a member of a country community	ndi umwenegihugu	I am a citizen
umwepisikopi	bishop	noun			ni umwepisikopi	she is a bishop
umweru	white	adjective			inzu y'umweru	white house
umweyo	broom	noun			umweyo na ikiyoresho	broom and dustpan
umwicanyi	murderer	noun			ni umwicanyi	he is a murderer
umwicungo	swing	noun			gukina ku mwicungo	play on a swing
umwijima	darkness	noun			ijoro rizana umwijima	night brings darkness
umwijima	liver	noun			imbwa igira umwijima	a dog has a liver
umwirongi	flute	noun			kuvuza umwirongi	play the flute
umwiteguro	preparation	noun			gukora umwiteguro	make preparation
umwobo	hole	noun			umwobo muto	small hole
umwotsi	smoke	noun			umubi wa umwotsi	belch smoke
umwuka	breath	noun			uzuza umwuka; ruhuka	collect your breath; rest
urakoze	thank you	exclamation			urakoze cyane	thank you very much
urisanga	welcome	exclamation			ikaze urisanga!	welcome welcome!
urubaho	plank	noun			urubaho na umusumari	plank and nail
urubanza	judgement	noun			uruhe rubanza	which judgement?
urubuga	link	noun			urubuga rwa interineti	Internet link
urubuga	blog	noun			urubuga rw'amafunguro	food blog
urubuga rwa interneti	website	noun			nkorera urubuga rwa interneti	make a website for me
urubuto	fruit	noun			guca urubuto	pluck fruit
urudodo	string	noun			urudodo na urushinge	string and needle
urufunguzo	key	noun			urugi na urufunguzo	door and key
urugamba	battle	noun			tugiye ku rugamba	we are going to battle
urugi	door	noun			kinga urugi	close the door
uruhanga	forehead	noun			reba mu rugahanga rwe	look at her forehead
uruhare	share	noun			uruhare rwanjye ruri he?	where is my share?
urukiko	court	noun			ngiye mu rukiko	I am going to court
urukiramende	rectangle	noun			urukiramende rugira inguni enye	a rectangle has four angles
urukundo	love	noun			urukundo n'amahoro	love and peace
urukuta	wall	noun			icara ku tukuta	sit on the wall
urukweto	shoe	noun		footwear that covers all of the foot	ambara ikweto zawe	wear your shoes
urumeza	goosebumps	noun			nasheshe urumeza	I have got goosebumps
urumuri	light	noun			urumuri rwo mu kirere	light of the sky
urunigi	necklace	noun			urunigi rwa ihembe rya inzovu	ivory necklace
urunyanya	tomato	noun			inyanya ebyiri	two tomatoes
urunyobwa	groundnut	noun			ibigori na ubunyobwa	corn and groundnuts
ururabo	flower	noun			ururabo rwiza	pretty flower
ururimi	language	noun			indimi nyinshi	many languages
urusaku	noise	noun			reka gutera urusaku	stop making noise
urusamagwe	tiger	noun			urusamagwe runini	a large tiger
urusenda	pepper	noun			urusenda rurokera	the pepper burns
urusengero	church	noun			jya ku rusengero	go to church
urushinge	needle	noun			urushinge na urudodo	string and needle
urushinge	syringe	noun			urushinge rwa umuforomo	a nurse's syringe
urutoki	finger	noun			nyereka urutoki rwawe	show me your finger
uruyuki	bee	noun			inzuki nyinshi	many bees
uruziga	circle	noun		a circle has an infinite number of angles	inziga eshatu	three circles
urwango	hatred	noun			urwango nta kavuro	hatred has no cure
urwango	enmity	noun			urwango rukomeye	great enmity
urwego	ladder	noun			urwego rurerure	long ladder
urwembe	razor	noun			gutyaza urwembe	sharpen the razor
urwenya	joke	noun			mbwira urwenya	tell me a joke
usome	reading	noun			wongere usome	repeat the reading
utishoboye	indigent	noun			utishoboye ntacyo agira	an indigent has nothing
uwumva	listener	noun			muraho abatwumva	hello listeners
verisiyo	version	noun			verisiyo yihe?	which version?
videwo	video	noun			reba videwo	watch the video
volime	volume	noun			ongera volime	turn up the volume
vubavuba	quickly	adverb			uragenda vubavuba	you walk quickly
vuga	speak	verb			kuvuga ukuri	to speak the truth
vuga	talk	verb			kuvuga menshi	to talk too much
vuga	say	verb			mvuze yego	I say yes
vuga	tell	verb			aravuga inkuru	he is telling the story
we	he	pronoun		used to indicate one male person previously mentioned	we ararya	he eats
we	she	pronoun		used to indicate one female person previously mentioned	we ararya	she eats
Werurwe	March	noun			Werurwe igira iminsi 31	March has 31 days
wino	ink	noun			wino mu ikaramu	ink in a pen
wowe	you	pronoun		second person singular subject pronoun. Used to indicate one person being addressed	wowe urarya	you eat
yego	yes	exclamation			ndavuze ngo yego	I say yes
yibuka	remember	verb			u ranyibuka	you remember me?
yobora	lead	verb			tuyobore	lead us
zahabu	gold	science			zahabu (Au) igira poroto 79	gold (Au) has 79 protons
zahabu	gold	noun			umubavu na zahabu	fragrance and gold
zeru	zero	adjective		A number that indicates nothingness; 0	kuva kuri zeru kugera ku icyenda	From zero to nine
zinga	fold	verb			kuzinga umwenda wa mama	to fold mother's cloth
